filepath,label
..\data\binario\Apto\Atento_03479.jpg,Apto
..\data\binario\Apto\Atento_03674.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00302.jpg,NoApto
..\data\binario\NoApto\Bostezo_01770.jpg,NoApto
..\data\binario\Apto\Atento_04554.jpg,Apto
..\data\binario\NoApto\Bostezo_00485.jpg,NoApto
..\data\binario\NoApto\Bostezo_03061.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01009.jpg,NoApto
..\data\binario\NoApto\Bostezo_03353.jpg,NoApto
..\data\binario\NoApto\Bostezo_02601.jpg,NoApto
..\data\binario\NoApto\Bostezo_01445.jpg,NoApto
..\data\binario\Apto\Atento_01632.jpg,Apto
..\data\binario\Apto\Atento_00988.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01330.jpg,NoApto
..\data\binario\Apto\Atento_00018.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00525.jpg,NoApto
..\data\binario\Apto\Atento_03557.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01197.jpg,NoApto
..\data\binario\NoApto\Bostezo_00682.jpg,NoApto
..\data\binario\Apto\Atento_04683.jpg,Apto
..\data\binario\Apto\Atento_02742.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00285.jpg,NoApto
..\data\binario\Apto\Atento_03438.jpg,Apto
..\data\binario\Apto\Atento_02503.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01073.jpg,NoApto
..\data\binario\Apto\Atento_02940.jpg,Apto
..\data\binario\Apto\Atento_01575.jpg,Apto
..\data\binario\NoApto\Bostezo_00426.jpg,NoApto
..\data\binario\NoApto\Bostezo_01168.jpg,NoApto
..\data\binario\Apto\Atento_02174.jpg,Apto
..\data\binario\Apto\Atento_03999.jpg,Apto
..\data\binario\NoApto\Bostezo_01766.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00825.jpg,NoApto
..\data\binario\NoApto\Bostezo_03319.jpg,NoApto
..\data\binario\Apto\Atento_02215.jpg,Apto
..\data\binario\NoApto\Bostezo_00801.jpg,NoApto
..\data\binario\NoApto\Bostezo_02699.jpg,NoApto
..\data\binario\Apto\Atento_04081.jpg,Apto
..\data\binario\Apto\Atento_04984.jpg,Apto
..\data\binario\Apto\Atento_01356.jpg,Apto
..\data\binario\Apto\Atento_02119.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01373.jpg,NoApto
..\data\binario\NoApto\Bostezo_00966.jpg,NoApto
..\data\binario\Apto\Atento_03174.jpg,Apto
..\data\binario\NoApto\Bostezo_00634.jpg,NoApto
..\data\binario\NoApto\Bostezo_02316.jpg,NoApto
..\data\binario\Apto\Atento_04979.jpg,Apto
..\data\binario\NoApto\Bostezo_03282.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00312.jpg,NoApto
..\data\binario\Apto\Atento_01849.jpg,Apto
..\data\binario\Apto\Atento_04685.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00563.jpg,NoApto
..\data\binario\NoApto\Bostezo_00472.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00459.jpg,NoApto
..\data\binario\NoApto\Bostezo_00453.jpg,NoApto
..\data\binario\Apto\Atento_03697.jpg,Apto
..\data\binario\NoApto\Bostezo_03396.jpg,NoApto
..\data\binario\Apto\Atento_03807.jpg,Apto
..\data\binario\Apto\Atento_04225.jpg,Apto
..\data\binario\Apto\Atento_00409.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01074.jpg,NoApto
..\data\binario\Apto\Atento_03628.jpg,Apto
..\data\binario\NoApto\Bostezo_00594.jpg,NoApto
..\data\binario\NoApto\Bostezo_01456.jpg,NoApto
..\data\binario\Apto\Atento_02359.jpg,Apto
..\data\binario\NoApto\Bostezo_02222.jpg,NoApto
..\data\binario\NoApto\Bostezo_01830.jpg,NoApto
..\data\binario\Apto\Atento_04292.jpg,Apto
..\data\binario\NoApto\Bostezo_01376.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01276.jpg,NoApto
..\data\binario\Apto\Atento_03535.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00561.jpg,NoApto
..\data\binario\NoApto\Bostezo_02359.jpg,NoApto
..\data\binario\Apto\Atento_03429.jpg,Apto
..\data\binario\Apto\Atento_03323.jpg,Apto
..\data\binario\NoApto\Bostezo_00198.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00257.jpg,NoApto
..\data\binario\NoApto\Bostezo_01749.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01110.jpg,NoApto
..\data\binario\NoApto\Bostezo_00809.jpg,NoApto
..\data\binario\Apto\Atento_04829.jpg,Apto
..\data\binario\Apto\Atento_04462.jpg,Apto
..\data\binario\NoApto\Bostezo_02243.jpg,NoApto
..\data\binario\Apto\Atento_01485.jpg,Apto
..\data\binario\NoApto\Bostezo_01457.jpg,NoApto
..\data\binario\NoApto\Bostezo_03230.jpg,NoApto
..\data\binario\Apto\Atento_03951.jpg,Apto
..\data\binario\Apto\Atento_03121.jpg,Apto
..\data\binario\Apto\Atento_02179.jpg,Apto
..\data\binario\NoApto\Bostezo_00113.jpg,NoApto
..\data\binario\Apto\Atento_00087.jpg,Apto
..\data\binario\Apto\Atento_01482.jpg,Apto
..\data\binario\Apto\Atento_03144.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00161.jpg,NoApto
..\data\binario\Apto\Atento_00108.jpg,Apto
..\data\binario\Apto\Atento_00268.jpg,Apto
..\data\binario\Apto\Atento_00692.jpg,Apto
..\data\binario\NoApto\Bostezo_01076.jpg,NoApto
..\data\binario\Apto\Atento_02547.jpg,Apto
..\data\binario\Apto\Atento_03020.jpg,Apto
..\data\binario\NoApto\Bostezo_01540.jpg,NoApto
..\data\binario\Apto\Atento_03070.jpg,Apto
..\data\binario\Apto\Atento_01381.jpg,Apto
..\data\binario\NoApto\Bostezo_01867.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00040.jpg,NoApto
..\data\binario\Apto\Atento_00684.jpg,Apto
..\data\binario\Apto\Atento_01370.jpg,Apto
..\data\binario\NoApto\Bostezo_00619.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00482.jpg,NoApto
..\data\binario\Apto\Atento_04476.jpg,Apto
..\data\binario\Apto\Atento_00914.jpg,Apto
..\data\binario\NoApto\Bostezo_01412.jpg,NoApto
..\data\binario\Apto\Atento_03204.jpg,Apto
..\data\binario\Apto\Atento_03338.jpg,Apto
..\data\binario\Apto\Atento_02396.jpg,Apto
..\data\binario\Apto\Atento_03792.jpg,Apto
..\data\binario\Apto\Atento_00483.jpg,Apto
..\data\binario\NoApto\Bostezo_01744.jpg,NoApto
..\data\binario\NoApto\Bostezo_00508.jpg,NoApto
..\data\binario\Apto\Atento_01249.jpg,Apto
..\data\binario\Apto\Atento_03487.jpg,Apto
..\data\binario\NoApto\Bostezo_01072.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01234.jpg,NoApto
..\data\binario\NoApto\Bostezo_02503.jpg,NoApto
..\data\binario\Apto\Atento_02716.jpg,Apto
..\data\binario\NoApto\Bostezo_02953.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01176.jpg,NoApto
..\data\binario\NoApto\Bostezo_02852.jpg,NoApto
..\data\binario\Apto\Atento_01602.jpg,Apto
..\data\binario\Apto\Atento_03799.jpg,Apto
..\data\binario\NoApto\Bostezo_00048.jpg,NoApto
..\data\binario\NoApto\Bostezo_01252.jpg,NoApto
..\data\binario\NoApto\Bostezo_02817.jpg,NoApto
..\data\binario\Apto\Atento_01336.jpg,Apto
..\data\binario\NoApto\Bostezo_01627.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00718.jpg,NoApto
..\data\binario\Apto\Atento_04983.jpg,Apto
..\data\binario\Apto\Atento_03599.jpg,Apto
..\data\binario\NoApto\Bostezo_03063.jpg,NoApto
..\data\binario\NoApto\Bostezo_01834.jpg,NoApto
..\data\binario\NoApto\Bostezo_02876.jpg,NoApto
..\data\binario\Apto\Atento_00859.jpg,Apto
..\data\binario\Apto\Atento_00832.jpg,Apto
..\data\binario\NoApto\Bostezo_00038.jpg,NoApto
..\data\binario\Apto\Atento_00755.jpg,Apto
..\data\binario\Apto\Atento_03400.jpg,Apto
..\data\binario\NoApto\Bostezo_00848.jpg,NoApto
..\data\binario\Apto\Atento_02697.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00524.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00513.jpg,NoApto
..\data\binario\NoApto\Bostezo_00544.jpg,NoApto
..\data\binario\Apto\Atento_03387.jpg,Apto
..\data\binario\NoApto\Bostezo_03135.jpg,NoApto
..\data\binario\Apto\Atento_02798.jpg,Apto
..\data\binario\Apto\Atento_03580.jpg,Apto
..\data\binario\NoApto\Bostezo_01460.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00190.jpg,NoApto
..\data\binario\NoApto\Bostezo_00514.jpg,NoApto
..\data\binario\Apto\Atento_04377.jpg,Apto
..\data\binario\Apto\Atento_00923.jpg,Apto
..\data\binario\Apto\Atento_01236.jpg,Apto
..\data\binario\NoApto\Bostezo_00448.jpg,NoApto
..\data\binario\NoApto\Bostezo_02490.jpg,NoApto
..\data\binario\NoApto\Bostezo_01864.jpg,NoApto
..\data\binario\Apto\Atento_02533.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00744.jpg,NoApto
..\data\binario\NoApto\Bostezo_01428.jpg,NoApto
..\data\binario\Apto\Atento_03098.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01156.jpg,NoApto
..\data\binario\NoApto\Bostezo_01437.jpg,NoApto
..\data\binario\Apto\Atento_04610.jpg,Apto
..\data\binario\Apto\Atento_02646.jpg,Apto
..\data\binario\NoApto\Bostezo_03242.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00400.jpg,NoApto
..\data\binario\NoApto\Bostezo_02124.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01181.jpg,NoApto
..\data\binario\Apto\Atento_01061.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01184.jpg,NoApto
..\data\binario\Apto\Atento_04921.jpg,Apto
..\data\binario\Apto\Atento_00961.jpg,Apto
..\data\binario\NoApto\Bostezo_00649.jpg,NoApto
..\data\binario\Apto\Atento_00575.jpg,Apto
..\data\binario\Apto\Atento_03839.jpg,Apto
..\data\binario\Apto\Atento_02926.jpg,Apto
..\data\binario\Apto\Atento_04954.jpg,Apto
..\data\binario\Apto\Atento_01551.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01375.jpg,NoApto
..\data\binario\NoApto\Bostezo_03234.jpg,NoApto
..\data\binario\NoApto\Bostezo_02496.jpg,NoApto
..\data\binario\Apto\Atento_01333.jpg,Apto
..\data\binario\Apto\Atento_04813.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00224.jpg,NoApto
..\data\binario\Apto\Atento_01351.jpg,Apto
..\data\binario\Apto\Atento_01613.jpg,Apto
..\data\binario\NoApto\Bostezo_03457.jpg,NoApto
..\data\binario\NoApto\Bostezo_02211.jpg,NoApto
..\data\binario\Apto\Atento_01839.jpg,Apto
..\data\binario\Apto\Atento_03074.jpg,Apto
..\data\binario\Apto\Atento_02497.jpg,Apto
..\data\binario\Apto\Atento_03547.jpg,Apto
..\data\binario\NoApto\Bostezo_02456.jpg,NoApto
..\data\binario\Apto\Atento_03040.jpg,Apto
..\data\binario\NoApto\Bostezo_03402.jpg,NoApto
..\data\binario\Apto\Atento_01475.jpg,Apto
..\data\binario\Apto\Atento_00548.jpg,Apto
..\data\binario\Apto\Atento_00023.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00003.jpg,NoApto
..\data\binario\Apto\Atento_04489.jpg,Apto
..\data\binario\NoApto\Bostezo_00962.jpg,NoApto
..\data\binario\NoApto\Bostezo_01213.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01355.jpg,NoApto
..\data\binario\Apto\Atento_00454.jpg,Apto
..\data\binario\Apto\Atento_03611.jpg,Apto
..\data\binario\NoApto\Bostezo_02859.jpg,NoApto
..\data\binario\NoApto\Bostezo_02477.jpg,NoApto
..\data\binario\NoApto\Bostezo_02435.jpg,NoApto
..\data\binario\Apto\Atento_02133.jpg,Apto
..\data\binario\NoApto\Bostezo_02346.jpg,NoApto
..\data\binario\NoApto\Bostezo_02603.jpg,NoApto
..\data\binario\NoApto\Bostezo_01648.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00326.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01334.jpg,NoApto
..\data\binario\Apto\Atento_00930.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01092.jpg,NoApto
..\data\binario\Apto\Atento_03869.jpg,Apto
..\data\binario\Apto\Atento_00462.jpg,Apto
..\data\binario\Apto\Atento_01307.jpg,Apto
..\data\binario\Apto\Atento_02823.jpg,Apto
..\data\binario\NoApto\Bostezo_03000.jpg,NoApto
..\data\binario\Apto\Atento_03133.jpg,Apto
..\data\binario\Apto\Atento_04534.jpg,Apto
..\data\binario\NoApto\Bostezo_00357.jpg,NoApto
..\data\binario\NoApto\Bostezo_03078.jpg,NoApto
..\data\binario\NoApto\Bostezo_02946.jpg,NoApto
..\data\binario\Apto\Atento_03595.jpg,Apto
..\data\binario\Apto\Atento_01392.jpg,Apto
..\data\binario\NoApto\Bostezo_00261.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00802.jpg,NoApto
..\data\binario\NoApto\Bostezo_00913.jpg,NoApto
..\data\binario\NoApto\Bostezo_02894.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00661.jpg,NoApto
..\data\binario\Apto\Atento_01130.jpg,Apto
..\data\binario\NoApto\Bostezo_01354.jpg,NoApto
..\data\binario\Apto\Atento_01207.jpg,Apto
..\data\binario\Apto\Atento_03259.jpg,Apto
..\data\binario\Apto\Atento_01101.jpg,Apto
..\data\binario\NoApto\Bostezo_03198.jpg,NoApto
..\data\binario\Apto\Atento_01095.jpg,Apto
..\data\binario\NoApto\Bostezo_01255.jpg,NoApto
..\data\binario\NoApto\Bostezo_02215.jpg,NoApto
..\data\binario\NoApto\Bostezo_02765.jpg,NoApto
..\data\binario\NoApto\Bostezo_01190.jpg,NoApto
..\data\binario\NoApto\Bostezo_01234.jpg,NoApto
..\data\binario\Apto\Atento_00926.jpg,Apto
..\data\binario\Apto\Atento_03928.jpg,Apto
..\data\binario\NoApto\Bostezo_00659.jpg,NoApto
..\data\binario\NoApto\Bostezo_00593.jpg,NoApto
..\data\binario\Apto\Atento_04768.jpg,Apto
..\data\binario\NoApto\Bostezo_03397.jpg,NoApto
..\data\binario\Apto\Atento_01433.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00155.jpg,NoApto
..\data\binario\Apto\Atento_01563.jpg,Apto
..\data\binario\Apto\Atento_03066.jpg,Apto
..\data\binario\NoApto\Bostezo_03348.jpg,NoApto
..\data\binario\Apto\Atento_01941.jpg,Apto
..\data\binario\NoApto\Bostezo_03332.jpg,NoApto
..\data\binario\Apto\Atento_01513.jpg,Apto
..\data\binario\NoApto\Bostezo_00958.jpg,NoApto
..\data\binario\Apto\Atento_02989.jpg,Apto
..\data\binario\NoApto\Bostezo_01122.jpg,NoApto
..\data\binario\NoApto\Bostezo_03304.jpg,NoApto
..\data\binario\NoApto\Bostezo_02217.jpg,NoApto
..\data\binario\Apto\Atento_04628.jpg,Apto
..\data\binario\Apto\Atento_00883.jpg,Apto
..\data\binario\Apto\Atento_04046.jpg,Apto
..\data\binario\Apto\Atento_02450.jpg,Apto
..\data\binario\NoApto\Bostezo_02574.jpg,NoApto
..\data\binario\NoApto\Bostezo_01703.jpg,NoApto
..\data\binario\NoApto\Bostezo_00445.jpg,NoApto
..\data\binario\NoApto\Bostezo_02922.jpg,NoApto
..\data\binario\NoApto\Bostezo_01180.jpg,NoApto
..\data\binario\Apto\Atento_00266.jpg,Apto
..\data\binario\Apto\Atento_00731.jpg,Apto
..\data\binario\NoApto\Bostezo_01734.jpg,NoApto
..\data\binario\Apto\Atento_03961.jpg,Apto
..\data\binario\Apto\Atento_01266.jpg,Apto
..\data\binario\NoApto\Bostezo_00761.jpg,NoApto
..\data\binario\Apto\Atento_00862.jpg,Apto
..\data\binario\Apto\Atento_03749.jpg,Apto
..\data\binario\NoApto\Bostezo_00372.jpg,NoApto
..\data\binario\NoApto\Bostezo_03206.jpg,NoApto
..\data\binario\Apto\Atento_03413.jpg,Apto
..\data\binario\NoApto\Bostezo_00885.jpg,NoApto
..\data\binario\NoApto\Bostezo_02489.jpg,NoApto
..\data\binario\Apto\Atento_01354.jpg,Apto
..\data\binario\Apto\Atento_00155.jpg,Apto
..\data\binario\Apto\Atento_02032.jpg,Apto
..\data\binario\NoApto\Bostezo_03437.jpg,NoApto
..\data\binario\Apto\Atento_00051.jpg,Apto
..\data\binario\NoApto\Bostezo_00442.jpg,NoApto
..\data\binario\Apto\Atento_00226.jpg,Apto
..\data\binario\Apto\Atento_01092.jpg,Apto
..\data\binario\NoApto\Bostezo_00823.jpg,NoApto
..\data\binario\Apto\Atento_03182.jpg,Apto
..\data\binario\Apto\Atento_03277.jpg,Apto
..\data\binario\Apto\Atento_04475.jpg,Apto
..\data\binario\NoApto\Bostezo_03429.jpg,NoApto
..\data\binario\NoApto\Bostezo_02555.jpg,NoApto
..\data\binario\NoApto\Bostezo_00155.jpg,NoApto
..\data\binario\Apto\Atento_03551.jpg,Apto
..\data\binario\NoApto\Bostezo_00145.jpg,NoApto
..\data\binario\NoApto\Bostezo_01134.jpg,NoApto
..\data\binario\NoApto\Bostezo_01991.jpg,NoApto
..\data\binario\Apto\Atento_02163.jpg,Apto
..\data\binario\Apto\Atento_00028.jpg,Apto
..\data\binario\Apto\Atento_03184.jpg,Apto
..\data\binario\Apto\Atento_01114.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01278.jpg,NoApto
..\data\binario\NoApto\Bostezo_02102.jpg,NoApto
..\data\binario\Apto\Atento_02572.jpg,Apto
..\data\binario\Apto\Atento_00090.jpg,Apto
..\data\binario\Apto\Atento_00354.jpg,Apto
..\data\binario\Apto\Atento_02554.jpg,Apto
..\data\binario\NoApto\Bostezo_02652.jpg,NoApto
..\data\binario\Apto\Atento_01405.jpg,Apto
..\data\binario\NoApto\Bostezo_01493.jpg,NoApto
..\data\binario\Apto\Atento_04629.jpg,Apto
..\data\binario\NoApto\Bostezo_02551.jpg,NoApto
..\data\binario\NoApto\Bostezo_00564.jpg,NoApto
..\data\binario\NoApto\Bostezo_01678.jpg,NoApto
..\data\binario\Apto\Atento_04669.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00960.jpg,NoApto
..\data\binario\Apto\Atento_01925.jpg,Apto
..\data\binario\Apto\Atento_04523.jpg,Apto
..\data\binario\Apto\Atento_04458.jpg,Apto
..\data\binario\Apto\Atento_01962.jpg,Apto
..\data\binario\NoApto\Bostezo_02807.jpg,NoApto
..\data\binario\Apto\Atento_02302.jpg,Apto
..\data\binario\NoApto\Bostezo_01548.jpg,NoApto
..\data\binario\NoApto\Bostezo_00734.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00110.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00129.jpg,NoApto
..\data\binario\Apto\Atento_02374.jpg,Apto
..\data\binario\Apto\Atento_03295.jpg,Apto
..\data\binario\NoApto\Bostezo_02399.jpg,NoApto
..\data\binario\Apto\Atento_01042.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00798.jpg,NoApto
..\data\binario\Apto\Atento_01881.jpg,Apto
..\data\binario\Apto\Atento_02719.jpg,Apto
..\data\binario\NoApto\Bostezo_00818.jpg,NoApto
..\data\binario\Apto\Atento_03241.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00854.jpg,NoApto
..\data\binario\NoApto\Bostezo_02104.jpg,NoApto
..\data\binario\Apto\Atento_03113.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01177.jpg,NoApto
..\data\binario\NoApto\Bostezo_01035.jpg,NoApto
..\data\binario\NoApto\Bostezo_02693.jpg,NoApto
..\data\binario\NoApto\Bostezo_03317.jpg,NoApto
..\data\binario\Apto\Atento_00651.jpg,Apto
..\data\binario\Apto\Atento_02810.jpg,Apto
..\data\binario\NoApto\Bostezo_02906.jpg,NoApto
..\data\binario\Apto\Atento_03167.jpg,Apto
..\data\binario\NoApto\Bostezo_00773.jpg,NoApto
..\data\binario\Apto\Atento_02741.jpg,Apto
..\data\binario\Apto\Atento_02586.jpg,Apto
..\data\binario\Apto\Atento_01494.jpg,Apto
..\data\binario\NoApto\Bostezo_03219.jpg,NoApto
..\data\binario\NoApto\Bostezo_00134.jpg,NoApto
..\data\binario\NoApto\Bostezo_01381.jpg,NoApto
..\data\binario\Apto\Atento_04541.jpg,Apto
..\data\binario\NoApto\Bostezo_02135.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00609.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01080.jpg,NoApto
..\data\binario\Apto\Atento_00339.jpg,Apto
..\data\binario\Apto\Atento_00145.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00558.jpg,NoApto
..\data\binario\Apto\Atento_01698.jpg,Apto
..\data\binario\Apto\Atento_02990.jpg,Apto
..\data\binario\Apto\Atento_03035.jpg,Apto
..\data\binario\Apto\Atento_03958.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01163.jpg,NoApto
..\data\binario\Apto\Atento_03587.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01035.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01254.jpg,NoApto
..\data\binario\Apto\Atento_01182.jpg,Apto
..\data\binario\Apto\Atento_01096.jpg,Apto
..\data\binario\Apto\Atento_01480.jpg,Apto
..\data\binario\NoApto\Bostezo_00937.jpg,NoApto
..\data\binario\Apto\Atento_04626.jpg,Apto
..\data\binario\NoApto\Bostezo_01492.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00354.jpg,NoApto
..\data\binario\NoApto\Bostezo_01025.jpg,NoApto
..\data\binario\Apto\Atento_04689.jpg,Apto
..\data\binario\NoApto\Bostezo_03161.jpg,NoApto
..\data\binario\Apto\Atento_00581.jpg,Apto
..\data\binario\NoApto\Bostezo_01207.jpg,NoApto
..\data\binario\NoApto\Bostezo_02625.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00167.jpg,NoApto
..\data\binario\NoApto\Bostezo_00995.jpg,NoApto
..\data\binario\NoApto\Bostezo_02110.jpg,NoApto
..\data\binario\NoApto\Bostezo_01596.jpg,NoApto
..\data\binario\Apto\Atento_00346.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00738.jpg,NoApto
..\data\binario\NoApto\Bostezo_00237.jpg,NoApto
..\data\binario\Apto\Atento_04860.jpg,Apto
..\data\binario\NoApto\Bostezo_00274.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00840.jpg,NoApto
..\data\binario\Apto\Atento_04085.jpg,Apto
..\data\binario\Apto\Atento_04771.jpg,Apto
..\data\binario\NoApto\Bostezo_03211.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01312.jpg,NoApto
..\data\binario\Apto\Atento_04463.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01136.jpg,NoApto
..\data\binario\Apto\Atento_03783.jpg,Apto
..\data\binario\NoApto\Bostezo_02244.jpg,NoApto
..\data\binario\Apto\Atento_01058.jpg,Apto
..\data\binario\NoApto\Bostezo_02968.jpg,NoApto
..\data\binario\NoApto\Bostezo_03415.jpg,NoApto
..\data\binario\Apto\Atento_02714.jpg,Apto
..\data\binario\Apto\Atento_02542.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00716.jpg,NoApto
..\data\binario\Apto\Atento_00209.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01343.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00109.jpg,NoApto
..\data\binario\Apto\Atento_02964.jpg,Apto
..\data\binario\Apto\Atento_04690.jpg,Apto
..\data\binario\NoApto\Bostezo_02592.jpg,NoApto
..\data\binario\NoApto\Bostezo_02628.jpg,NoApto
..\data\binario\Apto\Atento_04326.jpg,Apto
..\data\binario\NoApto\Bostezo_03253.jpg,NoApto
..\data\binario\NoApto\Bostezo_00696.jpg,NoApto
..\data\binario\Apto\Atento_01317.jpg,Apto
..\data\binario\NoApto\Bostezo_01088.jpg,NoApto
..\data\binario\Apto\Atento_03280.jpg,Apto
..\data\binario\Apto\Atento_00261.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00869.jpg,NoApto
..\data\binario\NoApto\Bostezo_00546.jpg,NoApto
..\data\binario\NoApto\Bostezo_02960.jpg,NoApto
..\data\binario\Apto\Atento_00783.jpg,Apto
..\data\binario\NoApto\Bostezo_00216.jpg,NoApto
..\data\binario\NoApto\Bostezo_01038.jpg,NoApto
..\data\binario\Apto\Atento_00583.jpg,Apto
..\data\binario\NoApto\Bostezo_00617.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00444.jpg,NoApto
..\data\binario\Apto\Atento_03964.jpg,Apto
..\data\binario\Apto\Atento_00702.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_00036.jpg,NoApto
..\data\binario\NoApto\Bostezo_00860.jpg,NoApto
..\data\binario\Apto\Atento_01945.jpg,Apto
..\data\binario\NoApto\Bostezo_00992.jpg,NoApto
..\data\binario\Apto\Atento_00177.jpg,Apto
..\data\binario\NoApto\Bostezo_03189.jpg,NoApto
..\data\binario\Apto\Atento_02494.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01225.jpg,NoApto
..\data\binario\NoApto\Bostezo_02317.jpg,NoApto
..\data\binario\Apto\Atento_01953.jpg,Apto
..\data\binario\Apto\Atento_02020.jpg,Apto
..\data\binario\NoApto\Bostezo_00258.jpg,NoApto
..\data\binario\NoApto\Bostezo_00747.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00452.jpg,NoApto
..\data\binario\Apto\Atento_03734.jpg,Apto
..\data\binario\NoApto\Bostezo_00853.jpg,NoApto
..\data\binario\Apto\Atento_03128.jpg,Apto
..\data\binario\Apto\Atento_04223.jpg,Apto
..\data\binario\Apto\Atento_00798.jpg,Apto
..\data\binario\NoApto\Bostezo_02153.jpg,NoApto
..\data\binario\NoApto\Bostezo_00880.jpg,NoApto
..\data\binario\Apto\Atento_02518.jpg,Apto
..\data\binario\NoApto\Bostezo_01707.jpg,NoApto
..\data\binario\NoApto\Bostezo_01418.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_01352.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00493.jpg,NoApto
..\data\binario\NoApto\Bostezo_02573.jpg,NoApto
..\data\binario\NoApto\Bostezo_03288.jpg,NoApto
..\data\binario\NoApto\Eyes_Closed_00589.jpg,NoApto
..\data\binario\NoApto\Bostezo_00590.jpg,NoApto
..\data\binario\NoApto\Bostezo_01677.jpg,NoApto
..\data\binario\Apto\Atento_00852.jpg,Apto
..\data\binario\Apto\Atento_01676.jpg,Apto
..\data\binario\NoApto\Bostezo_00360.jpg,NoApto
..\data\binario\NoApto\Bostezo_02461.jpg,NoApto
..\data\binario\Apto\Atento_00974.jpg,Apto
..\data\binario\NoApto\Eyes_Closed_01249.jpg,NoApto
..\data\binario\Apto\Atento_04773.jpg,Apto
